ludcmp,"[-0.18088239669799844, -0.022277145385742436, -0.06951457023620655, -0.11619340896606545, -0.05855589866638233, 0.008316516876220703, 0.4726521396636958, -0.10404001235961946, -0.06809717178344776, -0.15050234794616735, -0.020680694580078374, 0.025311479568481232, -0.07546504020690925, 0.01283219337463315, -0.0853150463104253, -0.07286794662475682, -0.05976849555969288, -0.1248138809204109, -0.05463796615600636, -0.08206043243408256, -5.716684865951539, -0.09907969474792466, 0.09665474891662562, 0.15547049522399892, -0.017429618835449467, -0.031142740249634038, 0.08775027275085456, 0.07232241630554181, -0.0090193939208989, -0.09200605392456129, -0.08949193000793532, 0.11081253051757756, -0.07285054206848152, 1.2594167709350579, -0.05551320075988819, 1.4451125907897948, -0.008835325241088654, 0.011371374130248135, 1.425353641510009, -0.09005079269409233, 0.03983287811279279, -0.007199039459228729, -0.056773490905762, -0.09224518775940016, -0.03803972244262699]"
mvt,"[0.06636316299438505, -0.09884748458862269, -0.17438594818115227, 0.03611307144165021, -0.028987894058227326, 0.012780923843384251, 0.6316224288940435, -0.08889133453369125, 0.007295141220093004, 0.034079351425170934, -0.03013803482055666, -0.16282071113586394, -0.002865304946899183, -0.02883602142333963, -0.07037263870239219, 0.0422525787353516, -0.008606424331665252, -0.1521707820892333, -0.0730069160461424, 0.013120450973510778, 0.12376989364624036, -0.12294136047363269, 0.04878765106201177, 0.5616026401519778, -0.10071095466613755, -0.0676735019683834, 0.08772025108337411, 0.03559593200683597, 0.05003935813903837, -0.022702236175537127, -5.7220458984375e-06, 0.024141826629638707, 0.06822735786437972, 1.3346469974517823, 0.028244533538818395, 0.9715575695037844, 0.05916650772094734, -0.13917362213134732, 0.9117037391662604, -0.012393474578857422, 0.014527349472046147, 0.026029386520385778, -0.07457930564880355, -0.06296807289123496, -0.003598451614379883]"
nussinov,"[-0.030709772109985156, -0.06339841842651373, -0.05775763511657672, 0.1055418300628661, -0.04232052803039554, -0.04322508811950687, 1.232475938796997, 0.10371955871582061, 0.09495982170104966, 0.1106520748138431, 0.005825529098510973, -0.003339538574218537, 0.01604081153869652, 0.08749016761779771, -0.042310981750488086, 0.10235438346862802, 0.11622035026550304, 0.026528615951538104, 0.0047364425659179865, 0.03935175895690923, -0.005659837722778338, 0.03954629898071316, -0.040320196151733434, 2.2736987495422367, 0.026404867172240998, 0.010505208969116442, 0.14305414199829114, 0.38811839103698764, 0.004097461700439453, 0.05726390838623052, 0.11042366981506335, 0.026871700286865252, -0.04666093826293949, 1.7587029266357423, 0.1175962734222411, 0.9664248657226562, -0.05529646873474103, 0.07012685775756822, 0.955106887817383, 0.11707411766052234, -0.003521442413330078, 0.00879265785217287, 0.0679874992370606, -0.07191474914550788, -0.005499839782714844]"
seidel-2d,"[-0.003244171142577912, 0.024869470596312837, -0.035225400924682404, 0.006294746398925355, -0.019194374084472443, 0.03003506660461408, 2.104463844299316, -0.006710529327392578, 0.04103998184204105, 0.003209838867187287, -0.01123356819152832, 0.015153675079345952, 0.06871850013732939, 0.018397846221923864, -0.08741981506347685, 0.012752313613891175, -0.06828195571899442, 0.16598359107971206, 0.01213360786437967, 0.006566772460937287, 0.08682854652404792, -0.008685111999511719, -0.15083565711975133, 2.319421062469482, 0.022278575897217046, -0.04537180900573734, 0.024847526550292542, 0.11493334770202601, 0.0007574558258056641, 0.04305820465087873, -0.16645160675048842, 0.03602746009826685, -0.1628686428070072, 2.4032927322387696, 0.05176406860351612, 1.0985112762451177, 0.04600625038146955, 0.0018170070648189096, 1.1106406116485594, -0.1671580505371093, -0.024506826400757298, -0.0046923255920408025, -0.02671029090881394, 0.026140241622925053, 0.033766546249389684]"
symm,"[-0.018758325576782253, -0.012060432434082058, 0.015104532241821289, 0.016031742095947266, -0.014974384307861355, 0.009013166427612296, 0.10460719108581529, -0.015777587890625, -0.02911379814147952, 0.12173186302185068, -0.0599608993530274, -0.015732536315917978, -0.00515653610229494, 0.14277137756347646, -0.018485097885131863, -0.006272573471069354, -0.024749078750610387, -0.025574235916137722, -0.02951982498168948, -0.02647593498229983, 0.054040479660034, -0.026167898178100613, -0.01868179321289065, 0.02851344108581544, 0.008117446899414071, -0.04534128189086917, -0.025681047439575222, 0.08847887992858894, 0.008958578109741211, -0.0168426322937012, -0.022002248764038113, 0.14210189819335928, -0.002917776107788095, 0.5584667110443116, -0.04334908485412603, 0.4412678909301757, -0.021261711120605487, -0.018864183425903347, 0.4137908363342284, -0.016402511596679714, -0.047903585433960005, 0.009865531921386728, -0.013508577346801776, 0.012056837081908967, 0.010676393508911142]"
syr2k,"[-0.04334667205810527, -0.042579202651977344, 0.08001835823059045, -0.04689982414245586, -0.008713960647583008, 0.09626184463500964, 0.21442099571228024, -0.04404643058776836, 0.09173712730407724, -0.08046777725219734, 0.11022101402282702, -0.01025843620300293, -0.05984380722045879, -0.04337718009948732, -0.005007495880126722, -0.04000118255615215, 0.102244253158569, -0.049710550308227575, -0.02711082458496117, -0.0052280426025390625, 0.05312829971313482, -0.03666092872619631, 0.11779129028320279, 0.2674474906921387, -0.021661300659179705, -0.017321348190307617, -0.051977910995483434, 0.08983192443847665, -0.03079440116882326, 0.08470686912536607, 0.09092341423034656, -0.03315165519714336, -0.03890564918518047, 0.9292387008666991, -0.10200006484985336, 0.6159752368927003, 0.10752640724182116, -0.014065990447998278, 0.5804489326477049, 0.0010113716125488281, -0.020566949844360582, -0.07859784126281744, 0.09976874351501452, -0.040438680648803516, 0.09457597732543954]"
syrk,"[-0.018937110900878906, -0.05269245147705082, 0.02448251724243189, 0.0336089420318606, 0.02492812156677271, -0.01420450210571289, 0.17563119888305656, 0.1219300079345702, -0.02999951362609865, 0.0884514808654786, -0.0010886287689206853, 0.15696732521057122, 0.025572566986084233, -0.008818387985229492, -0.011875391006469727, 0.009013442993164311, -0.019388685226440217, -0.02771236419677736, -0.030706434249877734, 0.002648591995239258, 0.05079704284667952, -0.02176524162292459, -0.010010967254638459, 0.12439120292663564, -0.020340681076049805, -0.002868175506591797, 0.10646044731140147, 0.05597620964050298, -0.0048601627349853516, 0.004681110382080078, 0.03384831428527857, 0.015598316192626971, 0.03142240524292017, 0.6284042549133302, -0.01932549476623535, 0.350584363937378, 0.011923570632934588, 0.0027039146423342153, 0.39160407066345226, 0.007506132125854492, -0.03581263542175295, 0.039281396865844975, 0.017550020217895757, -0.02007890701293924, -0.011733531951904297]"
trisolv,"[0.009967803955078125, 0.17808571815490737, 0.01852990150451639, 0.09691581726074228, 0.04257538795471172, 0.16156376838684094, 0.42617215156555144, -0.011063604354858647, 0.16938986778259268, 0.027339706420898224, 0.18325225830078118, 0.06242088317871097, 0.16380134582519545, -0.06002861022949224, 0.044160156249999805, 0.004980077743530487, 0.05196623802185041, 0.005816221237182617, 0.037957696914672656, 0.0041904449462890625, 0.2668898105621338, 0.02383472442626955, 0.06736737251281744, 0.3862753963470458, 0.14830340385437024, 0.0026662349700927734, 0.17929474830627434, 0.2206658840179445, 0.025662202835083026, 0.14783562660217298, 0.05553416252136234, 0.1753963661193847, 0.10607323646545419, 1.030126552581787, -0.0004532337188720703, 0.7789509391784666, 0.0029582881927487925, 0.014750232696533416, 0.7818024063110354, -0.023448257446288867, 0.18436114311218255, 0.08403380393981941, 0.003376474380492933, 0.018491744995117188, 0.15399421691894544]"
trmm,"[-0.11748418807983363, -0.1541956901550292, -0.1939431953430173, -0.11586985588073695, -0.12716137886047374, 0.021539716720581303, 0.16575041770935073, -0.15936364173889128, -0.13786067962646475, -0.08747489929199226, -0.02146459579467752, -0.07601625442504867, -0.1472340965270993, -0.005596160888671875, -0.0782631111145018, -0.02025366783142113, -0.18094674110412612, -0.0176858997344973, -0.08468803405761705, -0.06693249702453619, 0.06691892623901374, -0.1318772983551022, -0.03350021362304689, 0.06071358680725103, -0.10153113365173327, -0.013923406600952148, -0.047241725921630895, 0.08336336135864242, -0.0025096035003659978, 0.030955820083618413, -0.14677037239074675, -0.034237651824950976, 0.018926172256469975, 1.153095588684082, -0.15969719886779776, 0.8495338726043702, -0.196303062438965, -0.10314855575561488, 0.9542419147491454, 0.010143785476684819, 0.015519638061523455, -0.11432848930358874, -0.047174005508422656, -0.14486302375793425, -0.0237197971343992]"
mqtt_emqx,"[0.1547844409942627, 0.16861844062805176, 0.1712784767150879, -0.12309050559997559, -0.47878432273864746, -0.05385947227478027, -0.33459997177124023, -0.06790375709533691, -0.2086338996887207, -0.20656085014343262, -0.29127001762390137, 0.1325218677520752, 0.002524852752685547, 0.14727187156677246, 0.13725066184997559, -0.3119015693664551, 0.09637594223022461, -0.04605364799499512, 0.12240719795227051, -0.034072160720825195, 0.04647016525268555, -0.06006789207458496, 0.1823408603668213, 0.21042919158935547, 0.004586696624755859, 0.0015337467193603516, 0.17735815048217773, 0.07175445556640625, 0.20016098022460938, 0.13387465476989746, 0.18804240226745605, 0.17337965965270996, -0.23463892936706543, -0.0075206756591796875, 0.195847749710083, -0.027695417404174805, 0.18542170524597168, 0.20377469062805176, 0.05825376510620117, -0.21594953536987305, -0.07110786437988281, 0.1175394058227539, -0.2492990493774414, -0.043480873107910156, 0.17190837860107422]"automotive_bitcount,"[-0.009946584701538086, -0.13806414604187012, 0.018221378326416016, -0.21458768844604492, -0.4018547534942627, 0.006169319152832031, -0.4681549072265625, 0.003771543502807617, -0.33470630645751953, -0.42803239822387695, -0.003614187240600586, -0.48003506660461426, -0.3670942783355713, -0.003945827484130859, -0.4897122383117676, -0.23218774795532227, 0.029229164123535156, -0.36786532402038574, -0.24178767204284668, -0.009537935256958008, -0.32872653007507324, 0.03819632530212402, -0.5255589485168457, -0.44327425956726074, -0.20497560501098633, -0.08057546615600586, -0.6481142044067383, 0.1501326560974121, -0.296750545501709, -0.028529644012451172, -0.4049677848815918, -0.2624084949493408, 0.030373573303222656, -0.39444947242736816, -0.00681304931640625, -0.1218879222869873, -0.016080379486083984, -0.4188876152038574, -0.195648193359375, -0.09816575050354004, -0.3875300884246826, 0.042380571365356445, -0.47533464431762695, -0.017385482788085938, -0.4408693313598633]"
automotive_bitcount,"[-0.01801776885986328, -0.17914509773254395, -0.15261197090148926, -0.6623141765594482, -0.30289459228515625, -0.06438589096069336, -0.4557502269744873, -0.057036399841308594, -0.3793370723724365, -0.025011539459228516, -0.14133214950561523, -0.055969953536987305, -0.7001566886901855, -0.01882624626159668, -0.3997960090637207, -0.04375314712524414, -0.7309548854827881, -0.332550048828125, 0.003987789154052734, -0.011820077896118164, -0.02534651756286621, -0.2988886833190918, -0.21483063697814941, -0.3567678928375244, -0.16958165168762207, -0.3740060329437256, -0.4657166004180908, 0.016556739807128906, -0.20354294776916504, -0.06485748291015625, -0.26812005043029785, -0.03219127655029297, -0.3511366844177246, -0.22939729690551758, -0.41927289962768555, 0.18187570571899414, -0.2364203929901123, -0.06731867790222168, -0.48936891555786133, -0.2751011848449707, -0.04702496528625488, -0.23404240608215332, -0.23816227912902832, -0.5692098140716553, -0.33002638816833496]"
automotive_qsort1,"[0.14880132675170898, 0.17908167839050293, -0.09741401672363281, 0.10317420959472656, 0.17088055610656738, 0.1725296974182129, 0.14303922653198242, 0.17028212547302246, -0.16437697410583496, 0.03130674362182617, 0.16653704643249512, 0.14100861549377441, -0.21824264526367188, 0.16286158561706543, 0.16771841049194336, -0.1638345718383789, 0.16851186752319336, 0.15879154205322266, -0.03183579444885254, 0.12574028968811035, 0.16755318641662598, -0.0022232532501220703, 0.09831047058105469, 0.16846966743469238, 0.1261615753173828, 0.15968561172485352, 0.17526721954345703, 0.17452216148376465, -0.04379630088806152, 0.17927885055541992, 0.16974472999572754, 0.12851834297180176, 0.17048859596252441, -0.14880704879760742, 0.10196805000305176, 0.17050623893737793, 0.149383544921875, 0.11390352249145508, 0.17835474014282227, 0.019087791442871094, 0.09431147575378418, 0.16623663902282715, -0.14385056495666504, 0.17870283126831055, 0.1639256477355957]"
automotive_susan_c,"[-0.367800235748291, 0.1132962703704834, -0.44875168800354004, 0.09548592567443848, 0.19057154655456543, -0.23851752281188965, -0.5781652927398682, -0.10345196723937988, -0.12607288360595703, 0.11891674995422363, -0.5409562587738037, 0.21523571014404297, -0.20936346054077148, 0.18613052368164062, -0.043555498123168945, 0.12316513061523438, -0.2347404956817627, -0.19326090812683105, 0.12604260444641113, -0.3834202289581299, -0.5050694942474365, 0.19109201431274414, -0.40244102478027344, 0.1454639434814453, 0.15108013153076172, -0.3108491897583008, -0.1745162010192871, 0.2816956043243408, -0.34372425079345703, 0.18075299263000488, -0.2797374725341797, -0.18155503273010254, 0.1430659294128418, -0.2580263614654541, -0.17875146865844727, 0.792665958404541, -0.06459832191467285, 0.16128206253051758, 0.36905860900878906, 0.003999471664428711, 0.00910806655883789, -0.41270899772644043, -0.14629197120666504, 0.1770181655883789, -0.11983180046081543]"
consumer_jpeg_c,"[0.04401445388793945, 0.044068336486816406, 0.04477429389953613, 0.04149317741394043, 0.037406206130981445, 0.04131197929382324, 0.04977726936340332, 0.04563164710998535, 0.04901266098022461, 0.0472407341003418, 0.04522824287414551, 0.04050612449645996, 0.04895639419555664, 0.03657197952270508, 0.045328617095947266, 0.04922962188720703, 0.040313720703125, 0.0537571907043457, 0.04378390312194824, -0.010554790496826172, 0.04918313026428223, 0.05311846733093262, 0.04975628852844238, 0.041071176528930664, 0.03965926170349121, 0.045346975326538086, 0.04536318778991699, 0.05255126953125, 0.05327892303466797, 0.045276641845703125, 0.03731846809387207, 0.05413365364074707, 0.0451502799987793, 0.04036664962768555, 0.057357072830200195, 0.048690080642700195, 0.05320906639099121, 0.045314788818359375, 0.05700206756591797, 0.049345970153808594, 0.045267581939697266, 0.045371294021606445, 0.0438084602355957, 0.04517817497253418, 0.04548788070678711]"
consumer_jpeg_d,"[-0.41085219383239746, -0.4804844856262207, -0.4087193012237549, -0.3786346912384033, -0.3714282512664795, -0.3044862747192383, -0.4732675552368164, -0.42704033851623535, -0.4510061740875244, -0.5099568367004395, -0.5198335647583008, -0.29540443420410156, -0.41936206817626953, -0.45885753631591797, -0.1638481616973877, -0.2191298007965088, -0.6342253684997559, -0.20453095436096191, -0.3023488521575928, -0.45654892921447754, -0.46205902099609375, -0.5319726467132568, -0.4340023994445801, -0.45479607582092285, -0.4446449279785156, -0.3737509250640869, -0.31713414192199707, -0.32688379287719727, -0.3263237476348877, -0.5417208671569824, -0.412778377532959, -0.6403248310089111, -0.5176749229431152, -0.0887608528137207, -0.5278611183166504, -0.28463244438171387, -0.3036155700683594, -0.0905144214630127, 0.18870091438293457, 0.011952400207519531, -0.32062196731567383, -0.20519518852233887, -0.013180255889892578, -0.2159111499786377, -0.2079460620880127]"
consumer_tiff2bw,"[-0.10371708869934082, 0.05626654624938965, -0.281235933303833, 0.22137236595153809, -0.30438780784606934, -0.04799842834472656, 0.054502248764038086, -0.3878459930419922, -0.10021162033081055, 0.14428210258483887, -0.3074460029602051, 0.18772530555725098, -0.2253282070159912, -0.0007345676422119141, 0.02447342872619629, -0.35715293884277344, -0.21371912956237793, -0.32888269424438477, -0.24309539794921875, 0.19095873832702637, -0.2592339515686035, 0.02863335609436035, -0.20850205421447754, -0.08597636222839355, 0.16074228286743164, -0.035222768783569336, 0.11656951904296875, 0.08846807479858398, -0.11744952201843262, 0.060331106185913086, -0.09505915641784668, 0.2084345817565918, -0.4945530891418457, -0.18104195594787598, 0.21744251251220703, -0.43543100357055664, -0.061987876892089844, 0.08929896354675293, -0.0682382583618164, 0.2243058681488037, -0.3016345500946045, -0.05623006820678711, 0.1376655101776123, -0.2085709571838379, -0.1423177719116211]"
consumer_tiffdither,"[-0.19083285331726074, 0.026363372802734375, 0.03391265869140625, 0.02423238754272461, 0.03075265884399414, 0.026754379272460938, 0.03579974174499512, 0.0395045280456543, -0.06414198875427246, 0.02617359161376953, 0.023505687713623047, -0.32434964179992676, 0.015349864959716797, -0.18175888061523438, 0.02377939224243164, 0.03045344352722168, -0.2518651485443115, 0.03353142738342285, 0.04130673408508301, 0.03290224075317383, 0.022544384002685547, 0.03199958801269531, 0.03996109962463379, 0.012720823287963867, 0.030884504318237305, 0.024724483489990234, -0.1892549991607666, 0.03405451774597168, 0.00339508056640625, 0.035498857498168945, 0.027042865753173828, -0.07570338249206543, -0.010209798812866211, 0.03726601600646973, -0.0005371570587158203, -0.1169426441192627, 0.005803346633911133, 0.03404068946838379, 0.03932332992553711, -0.3403642177581787, 0.02697157859802246, -0.25904273986816406, 0.0374150276184082, 0.022007465362548828, 0.010044097900390625]"
consumer_tiffmedian,"[0.03720545768737793, 0.09076666831970215, -0.0594635009765625, 0.04872417449951172, -0.07204937934875488, 0.0014939308166503906, 0.4087388515472412, 0.009126663208007812, -0.06842923164367676, 0.10919451713562012, 0.03259587287902832, -0.16282320022583008, 0.03931427001953125, 0.023119211196899414, 0.04377579689025879, -0.07137322425842285, 0.03864455223083496, 0.03922700881958008, 0.06845545768737793, 0.07495236396789551, -0.02036595344543457, 0.026343345642089844, 0.07499361038208008, 0.42868924140930176, -0.1316525936126709, 0.06554007530212402, 0.07230901718139648, 0.008724689483642578, -0.08008742332458496, 0.0682668685913086, 0.08012890815734863, 0.07550263404846191, -0.05117988586425781, 0.4804039001464844, 0.09079623222351074, 0.34015560150146484, 0.05825519561767578, -0.04892325401306152, 0.4629857540130615, 0.10329341888427734, -0.04428696632385254, 0.014627218246459961, -0.05625629425048828, 0.027141094207763672, 0.06551289558410645]"
network_dijkstra,"[-0.010534524917602539, 0.01197361946105957, -0.11068558692932129, -0.000690460205078125, -0.06211066246032715, -0.031754255294799805, -0.015781879425048828, -0.0967860221862793, 0.0031495094299316406, -0.30777454376220703, -0.00011134147644042969, -0.33239078521728516, 0.007584095001220703, 0.003108978271484375, -0.30092310905456543, 0.002497434616088867, -0.03548860549926758, -0.019536256790161133, -0.0010979175567626953, -0.2219078540802002, -0.07835173606872559, -0.013387680053710938, -0.19635963439941406, -0.009502172470092773, -0.3598024845123291, -0.0030319690704345703, -0.01911783218383789, -0.2642819881439209, -0.007485151290893555, -0.27542805671691895, -0.3341493606567383, -0.002559185028076172, -0.048048973083496094, -0.34430718421936035, 0.0072672367095947266, -0.06728649139404297, -0.07946300506591797, -0.006737709045410156, -0.39069461822509766, -0.006218671798706055, -0.007503032684326172, -0.39286327362060547, -0.0004980564117431641, -0.3394451141357422, -0.012018203735351562]"
network_patricia,"[-0.16864395141601562, -0.4933609962463379, -0.06427884101867676, -0.004515886306762695, 0.008052349090576172, 0.004473686218261719, -0.056682586669921875, -0.3076040744781494, -0.022728443145751953, 0.006802558898925781, -0.014083385467529297, -0.4173092842102051, -0.06108713150024414, -0.3660459518432617, -0.0041391849517822266, 0.009693384170532227, -0.0004868507385253906, 0.008065223693847656, -0.31133055686950684, -0.3293111324310303, 0.004256725311279297, 0.008604288101196289, -0.0234067440032959, 0.015769481658935547, -0.07340025901794434, -0.006350517272949219, 0.004720211029052734, 0.03188037872314453, -0.3182532787322998, -0.4335498809814453, -0.05772709846496582, -0.00428462028503418, 0.009972095489501953, 0.019412517547607422, -0.5112652778625488, -0.30710744857788086, 0.011777400970458984, -0.04038500785827637, 0.03554868698120117, 0.006490945816040039, -0.2571849822998047, -0.402738094329834, -0.06950974464416504, -0.007630825042724609, 0.007168769836425781]"
office_stringsearch1,"[0.05233407020568848, 0.07058835029602051, -0.0392765998840332, -0.1371629238128662, -0.035295724868774414, -0.2792792320251465, -0.43299102783203125, -0.0015931129455566406, 0.06293869018554688, 0.08567357063293457, 0.008572578430175781, 0.09974431991577148, 0.04434657096862793, 0.04985809326171875, -0.126389741897583, -0.20766234397888184, -0.48807525634765625, -0.16605758666992188, 0.04050397872924805, 0.06281542778015137, -0.12098312377929688, -0.4358851909637451, -0.20749711990356445, 0.05949091911315918, 0.0610506534576416, 0.048612117767333984, 0.02520608901977539, 0.06857824325561523, -0.11262297630310059, 0.003517627716064453, -0.17860794067382812, -0.05420875549316406, -0.18022394180297852, -0.37111425399780273, -0.05031991004943848, -0.13709163665771484, 0.07823729515075684, 0.06346750259399414, 0.06270384788513184, 0.04188108444213867, -0.009538888931274414, 0.06024289131164551, -0.03071117401123047, 0.053167104721069336, 0.04237103462219238]"
security_blowfish_d,"[-0.23471426963806152, 0.06479549407958984, -0.15360546112060547, 0.18090009689331055, 0.2039775848388672, 0.18813729286193848, 0.3493058681488037, 0.13574433326721191, 0.18960142135620117, 0.15781450271606445, 0.20387482643127441, 0.06755757331848145, 0.1945812702178955, 0.07348370552062988, 0.120880126953125, 0.14389467239379883, 0.16177940368652344, 0.19223737716674805, 0.11711406707763672, 0.1921529769897461, 0.17488932609558105, 0.17115259170532227, 0.16963839530944824, 0.32622694969177246, 0.2004985809326172, 0.20273661613464355, 0.183241605758667, 0.3653073310852051, 0.133620023727417, 0.20676088333129883, 0.18348383903503418, 0.19029569625854492, 0.2103259563446045, 0.18790102005004883, 0.20049691200256348, 0.4817771911621094, 0.1911487579345703, 0.17852354049682617, 0.4904201030731201, 0.18432331085205078, 0.1588139533996582, 0.21016478538513184, 0.17940735816955566, 0.1910083293914795, 0.1345667839050293]"
security_rijndael_d,"[-0.018045425415039062, -0.0264279842376709, -0.0009055137634277344, -0.029446840286254883, -0.006474733352661133, -0.0157163143157959, 0.01746988296508789, -0.007999897003173828, -0.009231090545654297, 0.0002472400665283203, -0.021559953689575195, -0.022650957107543945, -0.026473283767700195, -0.03654336929321289, -0.010927438735961914, -0.033004045486450195, -0.01315164566040039, -0.0013782978057861328, -0.014822006225585938, -0.03656888008117676, -0.020374059677124023, -0.032674551010131836, -0.06950783729553223, 0.0054051876068115234, -0.035080909729003906, -0.07194852828979492, -0.018026113510131836, -0.021639347076416016, -0.021920204162597656, -0.01205754280090332, -0.06725883483886719, -0.007884979248046875, -0.030831336975097656, -0.03176569938659668, -0.01913309097290039, -0.15102910995483398, -0.007543325424194336, -0.05351066589355469, 0.02789473533630371, -0.02501201629638672, -0.021921396255493164, -0.0061533451080322266, -0.026684999465942383, -0.22612833976745605, -0.010909080505371094]"
security_sha,"[-0.2020719051361084, -0.2828483581542969, -0.011536836624145508, -0.003708362579345703, -0.12794709205627441, -0.2837085723876953, 0.016158580780029297, -0.0337986946105957, 0.010420799255371094, -0.3800513744354248, -0.053244829177856445, -0.010004281997680664, -0.056456804275512695, -0.47063350677490234, -0.22870111465454102, -0.006419181823730469, -0.01581549644470215, -0.08865022659301758, -0.44407081604003906, -0.0032966136932373047, -0.045450448989868164, -0.00418543815612793, -0.3636817932128906, -0.24128127098083496, -0.01282644271850586, -0.02336263656616211, -0.22817373275756836, -0.3094477653503418, -0.019553184509277344, -0.012609243392944336, -0.009732484817504883, -0.22246122360229492, -0.4249446392059326, -0.3192322254180908, -0.019131898880004883, 0.05067729949951172, -0.012183427810668945, -0.31595897674560547, -0.051964521408081055, -0.015244245529174805, -0.011437654495239258, -0.18563413619995117, -0.3125271797180176, -0.06825542449951172, -0.0025627613067626953]"
telecom_adpcm_c,"[-0.3107140064239502, 0.052472829818725586, -0.011256933212280273, -0.06068992614746094, -0.21086549758911133, -0.14146637916564941, -0.13982272148132324, -0.07357621192932129, 0.07680463790893555, 0.21416139602661133, -0.05313444137573242, 0.08199834823608398, 0.13960862159729004, -0.1637730598449707, 0.07820534706115723, 0.039736270904541016, -0.0066051483154296875, -0.16256356239318848, -0.09681415557861328, -0.30547237396240234, 0.14785027503967285, 0.0737450122833252, -0.22026300430297852, 0.14888525009155273, -0.1968691349029541, 0.13993096351623535, -0.017092466354370117, -0.44978952407836914, 0.08383297920227051, -0.1394200325012207, -0.12256765365600586, -0.09677267074584961, 0.030225515365600586, -0.07062745094299316, -0.0917978286743164, 0.015340566635131836, 0.08485054969787598, -0.17842674255371094, 0.050406694412231445, 0.12046051025390625, -0.1197044849395752, 0.17632603645324707, 0.10503387451171875, -0.3398299217224121, 0.17183828353881836]"
telecom_CRC32,"[0.4007861614227295, 0.04099225997924805, 0.38266587257385254, 0.38985180854797363, 0.5004057884216309, 0.48860836029052734, 0.6564209461212158, 0.4568600654602051, 0.18367838859558105, 0.3705461025238037, 0.27977824211120605, 0.19223523139953613, 0.3497636318206787, 0.4243204593658447, 0.48139262199401855, 0.5073156356811523, 0.3904540538787842, 0.4373142719268799, 0.2686290740966797, 0.3536221981048584, -0.4499032497406006, 0.5067136287689209, 0.20106244087219238, 0.4139118194580078, 0.4548485279083252, 0.44342970848083496, 0.43146705627441406, 1.0235943794250488, 0.21051430702209473, 0.42733311653137207, 0.4896869659423828, 0.4540724754333496, 0.28780198097229004, 0.5239250659942627, 0.36954569816589355, 0.6435890197753906, 0.3300914764404297, 0.44505834579467773, 0.5672471523284912, 0.495450496673584, 0.3809518814086914, 0.4395735263824463, 0.4756319522857666, 0.44540977478027344, 0.30102992057800293]"
automotive_bitcount,"[-0.1372530460357666, -0.13366317749023438, -0.20549273490905762, -0.15309429168701172, -0.16631293296813965, -0.1650104522705078, -0.20833444595336914, -0.09240937232971191, 0.006296634674072266, -0.3277931213378906, -0.42478322982788086, -0.39192700386047363, -0.7352406978607178, -0.02602219581604004, -0.09773111343383789, -0.05163168907165527, -0.04398822784423828, -0.004258632659912109, -0.0208890438079834, -0.03270602226257324, -0.06405019760131836, -0.09419441223144531, -0.08057975769042969, -0.09048771858215332, -0.05393028259277344, -0.23154234886169434, -0.08435416221618652, -0.05528545379638672, -0.10786628723144531, -0.015842914581298828, -0.15796470642089844, -0.023038387298583984, -0.07574772834777832, -0.23744726181030273, -0.06679487228393555, -0.26386451721191406, -1.1431047916412354, -0.05097317695617676, -0.37191319465637207, -0.037095069885253906, -0.06403160095214844, -0.45038509368896484, -0.303098201751709, -0.5694746971130371, -0.3362390995025635]"
automotive_qsort1,"[-0.022548913955688477, 0.0031604766845703125, -0.0014526844024658203, -0.02531576156616211, 0.006332874298095703, -0.23729419708251953, -0.010824203491210938, -0.16652989387512207, -0.0054891109466552734, -0.12151050567626953, -0.005821943283081055, -0.010553359985351562, -0.0012614727020263672, -0.10361790657043457, -0.0023496150970458984, -0.021736621856689453, -0.0474543571472168, -0.0205535888671875, -0.007093667984008789, -0.2233445644378662, -0.005540370941162109, -0.26272034645080566, -0.0067594051361083984, -0.0026285648345947266, 0.003381490707397461, 0.012760639190673828, -0.0679929256439209, -0.34807729721069336, -0.2802090644836426, 0.006129741668701172, 0.011345386505126953, 0.004999637603759766, -0.00084686279296875, -0.0897972583770752, -0.05602240562438965, 0.0019159317016601562, -0.3923945426940918, 0.002338886260986328, -0.12430167198181152, 0.009093523025512695, -0.41159725189208984, -0.002838611602783203, -0.0018372535705566406, -0.005991697311401367, -0.4746420383453369]"
automotive_susan_c,"[-0.09036755561828613, 0.11296510696411133, 0.11058425903320312, 0.14217209815979004, 0.1315321922302246, 0.1350395679473877, 0.0812077522277832, 0.05521035194396973, 0.1316211223602295, 0.15129756927490234, 0.11939501762390137, 0.11046290397644043, 0.12861204147338867, 0.11093258857727051, 0.1317756175994873, 0.08076643943786621, 0.13568925857543945, 0.12018537521362305, 0.1273479461669922, 0.11763191223144531, 0.14417815208435059, 0.14499711990356445, 0.10471487045288086, 0.13890457153320312, 0.13714194297790527, 0.12194633483886719, 0.10213041305541992, 0.13866186141967773, 0.1239616870880127, 0.1319441795349121, -0.03407597541809082, 0.14484548568725586, 0.11795186996459961, 0.12743639945983887, 0.10381603240966797, 0.11765003204345703, 0.11757779121398926, 0.12059760093688965, 0.07404708862304688, 0.1307978630065918, 0.13088393211364746, 0.13489842414855957, 0.10477709770202637, 0.1401538848876953, 0.10368657112121582]"
